pobx,poby,px,py,ang,angr,num
3.423594,2.961285,3.336930,1.691432,0.000000,-94.442291,21
3.423594,2.961285,3.336930,1.691432,0.000000,-94.442291,21
3.423594,2.961285,3.335534,1.673466,0.000000,-94.442291,21
3.423594,2.961285,3.335534,1.673466,0.000000,-94.352509,21
3.423594,2.961285,3.335534,1.673466,0.000000,-94.352509,21
3.423594,2.961285,3.335534,1.673466,0.000000,-94.352509,21
3.423594,2.961285,3.335534,1.673466,0.000000,-94.352509,21
3.423594,2.961285,3.335534,1.673466,0.000000,-94.352509,21
2.622540,-1.386761,3.201994,0.245753,-11.020615,-98.521233,28
1.854917,-1.739700,3.029966,-0.415062,-17.918251,-113.656761,29
1.121235,-1.899264,2.713217,-0.945492,-18.551538,-130.521851,30
0.449846,-2.279606,2.233428,-1.408228,-10.917665,-143.043915,31
-0.338435,-2.741240,1.535404,-1.863259,-5.648954,-149.245407,32
-1.071673,-2.899064,1.045592,-2.116077,-7.397274,-152.307419,33
-1.905928,-2.967971,0.418521,-2.395970,-7.327081,-158.847839,34
-0.338435,-2.741240,0.418521,-2.395970,0.000000,-160.323822,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.323822,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.323822,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.381930,-2.409054,0.000000,-160.682938,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.288065,-2.441956,0.000000,-154.497330,31
-0.338435,-2.741240,0.258041,-2.456278,0.000000,-149.078537,31
-0.338435,-2.741240,0.258041,-2.456278,0.000000,-149.078537,31
-0.338435,-2.741240,0.258041,-2.456278,0.000000,-149.078537,31
-0.338435,-2.741240,0.258041,-2.456278,0.000000,-149.078537,31
-0.338435,-2.741240,0.258041,-2.456278,0.000000,-149.078537,31
-0.338435,-2.741240,0.258041,-2.456278,0.000000,-149.078537,31
-0.338435,-2.741240,0.245467,-2.463810,0.000000,-149.078537,31
-0.338435,-2.741240,0.245467,-2.463810,0.000000,-149.078537,31
-0.338435,-2.741240,0.245467,-2.463810,0.000000,-146.047043,31
-0.338435,-2.741240,0.245467,-2.463810,0.000000,-146.047043,31
-0.338435,-2.741240,0.245467,-2.463810,0.000000,-146.047043,31
-0.338435,-2.741240,0.245467,-2.463810,0.000000,-146.047043,31
-0.338435,-2.741240,0.245467,-2.463810,0.000000,-146.047043,31
-0.338435,-2.741240,0.245467,-2.463810,0.000000,-146.047043,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-146.047043,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-146.047043,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.234215,-2.471385,0.000000,-142.565536,31
-0.338435,-2.741240,0.174412,-2.517165,0.000000,-142.565536,31
-0.338435,-2.741240,0.174412,-2.517165,0.000000,-142.565536,31
-0.338435,-2.741240,0.174412,-2.517165,0.000000,-127.685677,31
-0.338435,-2.741240,0.174412,-2.517165,0.000000,-127.685677,31
-2.377586,-3.695691,0.174412,-2.517165,-27.526218,-127.685677,35
-0.338435,-2.741240,0.174412,-2.517165,0.000000,-127.685677,31
-0.338435,-2.741240,0.174412,-2.517165,0.000000,-127.685677,31
-0.338435,-2.741240,0.174412,-2.517165,0.000000,-127.685677,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.162547,-2.532523,0.000000,-124.545166,31
-0.338435,-2.741240,0.127333,-2.583673,0.000000,-115.543762,31
-0.338435,-2.741240,0.127333,-2.583673,0.000000,-115.543762,31
-0.338435,-2.741240,0.127333,-2.583673,0.000000,-115.543762,31
-0.338435,-2.741240,0.127333,-2.583673,0.000000,-115.543762,31
-0.338435,-2.741240,0.127333,-2.583673,0.000000,-115.543762,31
-0.338435,-2.741240,0.127333,-2.583673,0.000000,-115.543762,31
-0.338435,-2.741240,0.127333,-2.583673,0.000000,-115.543762,31
-0.338435,-2.741240,0.104261,-2.636434,0.000000,-109.386536,31
-0.338435,-2.741240,0.104261,-2.636434,0.000000,-106.736671,31
-0.338435,-2.741240,0.104261,-2.636434,0.000000,-106.736671,31
-0.338435,-2.741240,0.099161,-2.653395,0.000000,-106.736671,31
-0.338435,-2.741240,0.099161,-2.653395,0.000000,-104.042610,31
-0.338435,-2.741240,0.099161,-2.653395,0.000000,-104.042610,31
-0.338435,-2.741240,0.094991,-2.670064,0.000000,-101.098129,31
-0.338435,-2.741240,0.094991,-2.670064,0.000000,-101.098129,31
-0.338435,-2.741240,0.094991,-2.670064,0.000000,-101.098129,31
-0.338435,-2.741240,0.091716,-2.686761,0.000000,-101.098129,31
-0.338435,-2.741240,0.091716,-2.686761,0.000000,-97.975815,31
-0.338435,-2.741240,0.091716,-2.686761,0.000000,-97.975815,31
-0.338435,-2.741240,0.089266,-2.704248,0.000000,-94.985603,31
-0.338435,-2.741240,0.089266,-2.704248,0.000000,-94.985603,31
-0.338435,-2.741240,0.089266,-2.704248,0.000000,-94.985603,31
-0.338435,-2.741240,0.087686,-2.722355,0.000000,-91.843529,31
-0.338435,-2.741240,0.087686,-2.722355,0.000000,-91.843529,31
-0.338435,-2.741240,0.087101,-2.740523,0.000000,-91.843529,31
-0.338435,-2.741240,0.087101,-2.740523,0.000000,-88.611351,31
-0.338435,-2.741240,0.087101,-2.740523,0.000000,-88.611351,31
-0.338435,-2.741240,0.087555,-2.759247,0.000000,-88.611351,31
-0.338435,-2.741240,0.087555,-2.759247,0.000000,-85.356026,31
-0.338435,-2.741240,0.087555,-2.759247,0.000000,-85.356026,31
-0.338435,-2.741240,0.089085,-2.778075,0.000000,-85.356026,31
-0.338435,-2.741240,0.089085,-2.778075,0.000000,-82.010353,31
-0.338435,-2.741240,0.089085,-2.778075,0.000000,-82.010353,31
-0.338435,-2.741240,0.091677,-2.796546,0.000000,-78.777351,31
-0.338435,-2.741240,0.091677,-2.796546,0.000000,-78.777351,31
-0.338435,-2.741240,0.091677,-2.796546,0.000000,-78.777351,31
-0.338435,-2.741240,0.095186,-2.814229,0.000000,-78.777351,31
-0.338435,-2.741240,0.095186,-2.814229,0.000000,-75.813271,31
-0.338435,-2.741240,0.095186,-2.814229,0.000000,-75.813271,31
-0.338435,-2.741240,0.099525,-2.831396,0.000000,-73.119896,31
-0.338435,-2.741240,0.099525,-2.831396,0.000000,-73.119896,31
-0.338435,-2.741240,0.099525,-2.831396,0.000000,-73.119896,31
-0.338435,-2.741240,0.104740,-2.848583,0.000000,-70.356155,31
-0.338435,-2.741240,0.104740,-2.848583,0.000000,-70.356155,31
-0.338435,-2.741240,0.104740,-2.848583,0.000000,-70.356155,31
-0.338435,-2.741240,0.104740,-2.848583,0.000000,-70.356155,31
-0.338435,-2.741240,0.104740,-2.848583,0.000000,-70.356155,31
-0.338435,-2.741240,0.117697,-2.884882,0.000000,-70.356155,31
-0.338435,-2.741240,0.117697,-2.884882,0.000000,-64.191345,31
-0.338435,-2.741240,0.117697,-2.884882,0.000000,-64.191345,31
-0.338435,-2.741240,0.125685,-2.901400,0.000000,-61.181282,31
-0.338435,-2.741240,0.125685,-2.901400,0.000000,-61.181282,31
-0.338435,-2.741240,0.125685,-2.901400,0.000000,-61.181282,31
-0.338435,-2.741240,0.134414,-2.917265,0.000000,-61.181282,31
-0.338435,-2.741240,0.134414,-2.917265,0.000000,-58.239437,31
-0.338435,-2.741240,0.134414,-2.917265,0.000000,-58.239437,31
-0.338435,-2.741240,0.143857,-2.932519,0.000000,-55.164692,31
-0.338435,-2.741240,0.143857,-2.932519,0.000000,-55.164692,31
-0.338435,-2.741240,0.143857,-2.932519,0.000000,-55.164692,31
-0.338435,-2.741240,0.154340,-2.947582,0.000000,-55.164692,31
-0.338435,-2.741240,0.154340,-2.947582,0.000000,-52.028496,31
-0.338435,-2.741240,0.154340,-2.947582,0.000000,-52.028496,31
-0.338435,-2.741240,0.154340,-2.947582,0.000000,-52.028496,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.165906,-2.962401,0.000000,-48.815197,31
-0.338435,-2.741240,0.292362,-3.106928,0.000000,-16.565039,31
-0.338435,-2.741240,0.292362,-3.106928,0.000000,-16.565039,31
-0.338435,-2.741240,0.292362,-3.106928,0.000000,-16.565039,31
-0.338435,-2.741240,0.310167,-3.112224,0.000000,-13.859095,31
-0.338435,-2.741240,0.310167,-3.112224,0.000000,-13.859095,31
-0.338435,-2.741240,0.310167,-3.112224,0.000000,-13.859095,31
-0.338435,-2.741240,0.327739,-3.116560,0.000000,-11.412520,31
-0.338435,-2.741240,0.327739,-3.116560,0.000000,-11.412520,31
-0.338435,-2.741240,0.327739,-3.116560,0.000000,-11.412520,31
-0.338435,-2.741240,0.346157,-3.120278,0.000000,-11.412520,31
-0.338435,-2.741240,0.346157,-3.120278,0.000000,-9.648410,31
-0.338435,-2.741240,0.364157,-3.123338,0.000000,-9.648410,31
-0.338435,-2.741240,0.364157,-3.123338,0.000000,-8.189263,31
-0.338435,-2.741240,0.364157,-3.123338,0.000000,-8.189263,31
-0.338435,-2.741240,0.364157,-3.123338,0.000000,-8.189263,31
-0.338435,-2.741240,0.364157,-3.123338,0.000000,-8.189263,31
-0.338435,-2.741240,0.364157,-3.123338,0.000000,-8.189263,31
-0.338435,-2.741240,0.364157,-3.123338,0.000000,-8.189263,31
-0.338435,-2.741240,0.364157,-3.123338,0.000000,-8.189263,31
-0.338435,-2.741240,0.364157,-3.123338,0.000000,-8.189263,31
-0.338435,-2.741240,0.419933,-3.131365,0.000000,-7.617820,31
-0.338435,-2.741240,0.419933,-3.131365,0.000000,-7.617820,31
-0.338435,-2.741240,0.419933,-3.131365,0.000000,-7.617820,31
-0.338435,-2.741240,0.438371,-3.133831,0.000000,-7.280530,31
-0.338435,-2.741240,0.438371,-3.133831,0.000000,-7.280530,31
-0.338435,-2.741240,0.438371,-3.133831,0.000000,-7.280530,31
-0.338435,-2.741240,0.456158,-3.136103,0.000000,-7.280530,31
-0.338435,-2.741240,0.456158,-3.136103,0.000000,-7.119279,31
-0.338435,-2.741240,0.456158,-3.136103,0.000000,-7.119279,31
-0.338435,-2.741240,0.474116,-3.138346,0.000000,-6.737741,31
-0.338435,-2.741240,0.474116,-3.138346,0.000000,-6.737741,31
-0.338435,-2.741240,0.491473,-3.140396,0.000000,-6.737741,31
-0.338435,-2.741240,0.491473,-3.140396,0.000000,-6.221326,31
-0.338435,-2.741240,0.491473,-3.140396,0.000000,-6.221326,31
-0.338435,-2.741240,0.509775,-3.142391,0.000000,-6.221326,31
-0.338435,-2.741240,0.509775,-3.142391,0.000000,-5.570468,31
-0.338435,-2.741240,0.509775,-3.142391,0.000000,-5.570468,31
-0.338435,-2.741240,0.527576,-3.144128,0.000000,-4.851319,31
-0.338435,-2.741240,0.527576,-3.144128,0.000000,-4.851319,31
-0.338435,-2.741240,0.527576,-3.144128,0.000000,-4.851319,31
-0.338435,-2.741240,0.527576,-3.144128,0.000000,-4.851319,31
-0.338435,-2.741240,0.527576,-3.144128,0.000000,-4.851319,31
-0.338435,-2.741240,0.565250,-3.147325,0.000000,-4.851319,31
-0.338435,-2.741240,0.565250,-3.147325,0.000000,-3.250112,31
-0.338435,-2.741240,0.565250,-3.147325,0.000000,-3.250112,31
-0.338435,-2.741240,0.583322,-3.148351,0.000000,-2.688929,31
-0.338435,-2.741240,0.583322,-3.148351,0.000000,-2.688929,31
-0.338435,-2.741240,0.583322,-3.148351,0.000000,-2.688929,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.602266,-3.149241,0.000000,-2.060310,31
-0.338435,-2.741240,0.675751,-3.151885,0.000000,-2.060310,31
-0.338435,-2.741240,0.675751,-3.151885,0.000000,-2.060310,31
-0.338435,-2.741240,0.675751,-3.151885,0.000000,-2.060310,31
-0.338435,-2.741240,0.693865,-3.152537,0.000000,-2.037832,31
-0.338435,-2.741240,0.693865,-3.152537,0.000000,-2.037832,31
-0.338435,-2.741240,0.693865,-3.152537,0.000000,-2.037832,31
-0.338435,-2.741240,0.712205,-3.153189,0.000000,-1.858092,31
-0.338435,-2.741240,0.712205,-3.153189,0.000000,-1.858092,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.730029,-3.153767,0.000000,-1.835386,31
-0.338435,-2.741240,0.802511,-3.156090,0.000000,-1.649891,31
-0.338435,-2.741240,0.802511,-3.156090,0.000000,-1.649891,31
-0.338435,-2.741240,0.802511,-3.156090,0.000000,-1.649891,31
-0.338435,-2.741240,0.802511,-3.156090,0.000000,-1.649891,31
-0.338435,-2.741240,0.802511,-3.156090,0.000000,-1.649891,31
-0.338435,-2.741240,0.802511,-3.156090,0.000000,-1.649891,31
-0.338435,-2.741240,0.843086,-3.157259,0.000000,-1.100906,31
-0.338435,-2.741240,0.843086,-3.157259,0.000000,-1.100906,31
-0.338435,-2.741240,0.843086,-3.157259,0.000000,-1.100906,31
-0.338435,-2.741240,0.861037,-3.157604,0.000000,-0.898761,31
-0.338435,-2.741240,0.861037,-3.157604,0.000000,-0.898761,31
-0.338435,-2.741240,0.861037,-3.157604,0.000000,-0.898761,31
-0.338435,-2.741240,0.879766,-3.157897,0.000000,-0.561974,31
-0.338435,-2.741240,0.879766,-3.157897,0.000000,-0.561974,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.561974,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.472115,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.472115,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.472115,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.472115,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.472115,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.472115,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.472115,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.472115,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.472115,31
-0.338435,-2.741240,0.898428,-3.158081,0.000000,-0.472115,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.937562,-3.158403,0.000000,-0.189476,31
-0.338435,-2.741240,0.998914,-3.158606,0.000000,-0.189476,31
-0.338435,-2.741240,0.998914,-3.158606,0.000000,-0.189476,31
-0.338435,-2.741240,0.998914,-3.158606,0.000000,-0.656098,31
-0.338435,-2.741240,0.998914,-3.158606,0.000000,-0.656098,31
-0.338435,-2.741240,0.998914,-3.158606,0.000000,-0.656098,31
-0.338435,-2.741240,0.998914,-3.158606,0.000000,-0.656098,31
-0.338435,-2.741240,1.016942,-3.158812,0.000000,-0.656098,31
-0.338435,-2.741240,1.016942,-3.158812,0.000000,-0.656098,31
-0.338435,-2.741240,1.016942,-3.158812,0.000000,-0.835753,31
-0.338435,-2.741240,1.016942,-3.158812,0.000000,-0.835753,31
-0.338435,-2.741240,1.016942,-3.158812,0.000000,-0.835753,31
-0.338435,-2.741240,1.016942,-3.158812,0.000000,-0.835753,31
-0.338435,-2.741240,1.035410,-3.159082,0.000000,-0.768206,31
-0.338435,-2.741240,1.035410,-3.159082,0.000000,-0.768206,31
-0.338435,-2.741240,1.035410,-3.159082,0.000000,-0.768206,31
-0.338435,-2.741240,1.035410,-3.159082,0.000000,-0.768206,31
-0.338435,-2.741240,1.035410,-3.159082,0.000000,-0.768206,31
-0.338435,-2.741240,1.035410,-3.159082,0.000000,-0.768206,31
-0.338435,-2.741240,1.053147,-3.159320,0.000000,-0.768206,31
-0.338435,-2.741240,1.053147,-3.159320,0.000000,-0.768206,31
-0.338435,-2.741240,1.053147,-3.159320,0.000000,-0.768206,31
-0.338435,-2.741240,1.053147,-3.159320,0.000000,-0.768206,31
-0.338435,-2.741240,1.053147,-3.159320,0.000000,-0.768206,31
-0.338435,-2.741240,1.071010,-3.159559,0.000000,-0.768206,31
-0.338435,-2.741240,1.071010,-3.159559,0.000000,-0.813101,31
-0.338435,-2.741240,1.071010,-3.159559,0.000000,-0.813101,31
-0.338435,-2.741240,1.071010,-3.159559,0.000000,-0.813101,31
-0.338435,-2.741240,1.071010,-3.159559,0.000000,-0.813101,31
-0.338435,-2.741240,1.071010,-3.159559,0.000000,-0.813101,31
-0.338435,-2.741240,1.071010,-3.159559,0.000000,-0.813101,31
-0.338435,-2.741240,1.089199,-3.159817,0.000000,-0.813101,31
-0.338435,-2.741240,1.089199,-3.159817,0.000000,-0.723254,31
-0.338435,-2.741240,1.089199,-3.159817,0.000000,-0.723254,31
-0.338435,-2.741240,1.089199,-3.159817,0.000000,-0.723254,31
-0.338435,-2.741240,1.089199,-3.159817,0.000000,-0.723254,31
-0.338435,-2.741240,1.107172,-3.160044,0.000000,-0.723254,31
-0.338435,-2.741240,1.107172,-3.160044,0.000000,-0.723254,31
-0.338435,-2.741240,1.107172,-3.160044,0.000000,-0.608827,31
-0.338435,-2.741240,1.107172,-3.160044,0.000000,-0.608827,31
-0.338435,-2.741240,1.107172,-3.160044,0.000000,-0.608827,31
-0.338435,-2.741240,1.107172,-3.160044,0.000000,-0.608827,31
-0.338435,-2.741240,1.125427,-3.160238,0.000000,-0.608827,31
-0.338435,-2.741240,1.125427,-3.160238,0.000000,-0.496592,31
-0.338435,-2.741240,1.125427,-3.160238,0.000000,-0.496592,31
-0.338435,-2.741240,1.125427,-3.160238,0.000000,-0.496592,31
-0.338435,-2.741240,1.125427,-3.160238,0.000000,-0.496592,31
-0.338435,-2.741240,1.162337,-3.160558,0.000000,-0.267710,31
-0.338435,-2.741240,1.162337,-3.160558,0.000000,-0.267710,31
-0.338435,-2.741240,1.162337,-3.160558,0.000000,-0.267710,31
-0.338435,-2.741240,1.181373,-3.160647,0.000000,-0.110615,31
-0.338435,-2.741240,1.181373,-3.160647,0.000000,-0.110615,31
-0.338435,-2.741240,1.200976,-3.160685,0.000000,-0.110615,31
-0.338435,-2.741240,1.200976,-3.160685,0.000000,0.006870,31
-0.338435,-2.741240,1.200976,-3.160685,0.000000,0.006870,31
-0.338435,-2.741240,1.219782,-3.160683,0.000000,0.006870,31
-0.338435,-2.741240,1.219782,-3.160683,0.000000,0.006870,31
-0.338435,-2.741240,1.219782,-3.160683,0.000000,0.006870,31
-0.338435,-2.741240,1.237800,-3.160680,0.000000,0.006870,31
-0.338435,-2.741240,1.237800,-3.160680,0.000000,-0.127791,31
-0.338435,-2.741240,1.237800,-3.160680,0.000000,-0.127791,31
-0.338435,-2.741240,1.256381,-3.160722,0.000000,-0.150251,31
-0.338435,-2.741240,1.256381,-3.160722,0.000000,-0.150251,31
-0.338435,-2.741240,1.256381,-3.160722,0.000000,-0.150251,31
-0.338435,-2.741240,1.256381,-3.160722,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
-0.338435,-2.741240,1.274585,-3.160769,0.000000,-0.150251,31
