spx,spy,px,py,ang,spang
-0.380250,-0.030600,-0.309777,-0.014293,6.905910,10.498404
-0.380250,-0.030600,-0.309777,-0.014293,6.905910,10.498404
-0.380250,-0.030600,-0.309777,-0.014293,6.905910,10.498404
-0.380250,-0.030600,-0.309777,-0.014293,6.905910,10.498404
-0.425000,-0.040000,-0.319735,-0.015499,7.381087,11.862824
-0.425000,-0.040000,-0.319735,-0.015499,7.381087,11.862824
-0.425000,-0.040000,-0.329255,-0.016732,7.922050,11.862824
-0.425000,-0.040000,-0.329255,-0.016732,7.922050,11.862824
-0.425000,-0.040000,-0.338657,-0.018041,8.394056,11.862824
-0.425000,-0.040000,-0.338657,-0.018041,8.394056,11.862824
-0.425000,-0.040000,-0.338657,-0.018041,8.394056,11.862824
-0.425000,-0.040000,-0.338657,-0.018041,8.394056,11.862824
-0.425000,-0.040000,-0.348269,-0.019459,8.798085,11.862824
-0.425000,-0.040000,-0.348269,-0.019459,8.798085,11.862824
-0.425000,-0.040000,-0.348269,-0.019459,8.798085,11.862824
-0.425000,-0.040000,-0.348269,-0.019459,8.798085,11.862824
-0.425000,-0.040000,-0.358533,-0.021048,9.282470,11.862824
-0.425000,-0.040000,-0.358533,-0.021048,9.282470,11.862824
-0.425000,-0.040000,-0.358533,-0.021048,9.282470,11.862824
-0.425000,-0.040000,-0.358533,-0.021048,9.282470,11.862824
-0.470250,-0.050600,-0.367655,-0.022539,9.282470,13.184013
-0.470250,-0.050600,-0.367655,-0.022539,10.045393,13.184013
-0.470250,-0.050600,-0.367655,-0.022539,10.045393,13.184013
-0.470250,-0.050600,-0.367655,-0.022539,10.045393,13.184013
-0.470250,-0.050600,-0.377219,-0.024233,10.673745,13.184013
-0.476548,-0.060629,-0.377219,-0.024233,10.673745,20.944006
-0.476548,-0.060629,-0.377219,-0.024233,10.673745,20.944006
-0.476548,-0.060629,-0.377219,-0.024233,10.673745,20.944006
-0.476548,-0.060629,-0.385693,-0.025830,10.988159,20.944006
-0.476548,-0.060629,-0.385693,-0.025830,10.988159,20.944006
-0.476548,-0.060629,-0.393771,-0.027399,11.369818,20.944006
-0.476548,-0.060629,-0.393771,-0.027399,11.369818,20.944006
-0.476548,-0.060629,-0.393771,-0.027399,11.369818,20.944006
-0.476548,-0.060629,-0.393771,-0.027399,11.369818,20.944006
