spx,spy,px,py,ang,spang
-0.393750,-0.055000,-0.219920,-0.017005,10.183379,17.056501
-0.393750,-0.055000,-0.219920,-0.017005,10.183379,17.056501
-0.393750,-0.055000,-0.219920,-0.017005,10.183379,17.056501
-0.393750,-0.055000,-0.219920,-0.017005,10.183379,17.056501
-0.393750,-0.055000,-0.219920,-0.017005,10.183379,17.056501
-0.393750,-0.055000,-0.219920,-0.017005,10.183379,17.056501
-0.393750,-0.055000,-0.231348,-0.019058,10.502346,17.056501
-0.393750,-0.055000,-0.231348,-0.019058,10.502346,17.056501
-0.393750,-0.055000,-0.231348,-0.019058,10.502346,17.056501
-0.393750,-0.055000,-0.231348,-0.019058,10.502346,17.056501
-0.393750,-0.055000,-0.231348,-0.019058,10.502346,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.242597,-0.021143,10.996200,17.056501
-0.393750,-0.055000,-0.266444,-0.025777,10.996200,17.056501
-0.393750,-0.055000,-0.266444,-0.025777,10.996200,17.056501
-0.393750,-0.055000,-0.266444,-0.025777,12.230966,17.056501
-0.393750,-0.055000,-0.266444,-0.025777,12.230966,17.056501
-0.393750,-0.055000,-0.266444,-0.025777,12.230966,17.056501
-0.393750,-0.055000,-0.266444,-0.025777,12.230966,17.056501
-0.393750,-0.055000,-0.266444,-0.025777,12.230966,17.056501
-0.393750,-0.055000,-0.266444,-0.025777,12.230966,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.393750,-0.055000,-0.275940,-0.027835,12.949298,17.056501
-0.459000,-0.081600,-0.316871,-0.037247,12.949298,22.178839
-0.459000,-0.081600,-0.316871,-0.037247,12.949298,22.178839
-0.459000,-0.081600,-0.316871,-0.037247,12.949298,22.178839
-0.459000,-0.081600,-0.316871,-0.037247,12.949298,22.178839
-0.459000,-0.081600,-0.316871,-0.037247,14.829282,22.178839
-0.459000,-0.081600,-0.316871,-0.037247,14.829282,22.178839
-0.459000,-0.081600,-0.327397,-0.040034,15.390289,22.178839
-0.459000,-0.081600,-0.327397,-0.040034,15.390289,22.178839
-0.459000,-0.081600,-0.327397,-0.040034,15.390289,22.178839
-0.459000,-0.081600,-0.327397,-0.040034,15.390289,22.178839
-0.459000,-0.081600,-0.327397,-0.040034,15.390289,22.178839
-0.459000,-0.081600,-0.327397,-0.040034,15.390289,22.178839
-0.459000,-0.081600,-0.337368,-0.042778,15.928951,22.178839
-0.459000,-0.081600,-0.337368,-0.042778,15.928951,22.178839
-0.459000,-0.081600,-0.347088,-0.045552,15.928951,22.178839
-0.459000,-0.081600,-0.347088,-0.045552,15.928951,22.178839
-0.459000,-0.081600,-0.347088,-0.045552,16.759506,22.178839
-0.459000,-0.081600,-0.347088,-0.045552,16.759506,22.178839
-0.459000,-0.081600,-0.357297,-0.048627,17.464371,22.178839
-0.459000,-0.081600,-0.357297,-0.048627,17.464371,22.178839
-0.459000,-0.081600,-0.357297,-0.048627,17.464371,22.178839
-0.519750,-0.113400,-0.368555,-0.052169,17.464371,27.630043
-0.519750,-0.113400,-0.368555,-0.052169,17.464371,27.630043
-0.519750,-0.113400,-0.368555,-0.052169,18.072481,27.630043
-0.519750,-0.113400,-0.368555,-0.052169,18.072481,27.630043
-0.519750,-0.113400,-0.377866,-0.055207,18.072481,27.630043
-0.519750,-0.113400,-0.377866,-0.055207,18.072481,27.630043
-0.519750,-0.113400,-0.377866,-0.055207,18.768326,27.630043
-0.519750,-0.113400,-0.377866,-0.055207,18.768326,27.630043
-0.519750,-0.113400,-0.387585,-0.058510,18.768326,27.630043
-0.519750,-0.113400,-0.387585,-0.058510,18.768326,27.630043
-0.519750,-0.113400,-0.387585,-0.058510,18.768326,27.630043
-0.519750,-0.113400,-0.387585,-0.058510,19.419302,27.630043
-0.519750,-0.113400,-0.387585,-0.058510,19.419302,27.630043
-0.519750,-0.113400,-0.387585,-0.058510,19.419302,27.630043
-0.519750,-0.113400,-0.406586,-0.065208,21.095026,27.630043
-0.519750,-0.113400,-0.406586,-0.065208,21.095026,27.630043
-0.519750,-0.113400,-0.406586,-0.065208,21.095026,27.630043
-0.519750,-0.113400,-0.406586,-0.065208,21.095026,27.630043
-0.519750,-0.113400,-0.415357,-0.068592,22.127422,27.630043
-0.519750,-0.113400,-0.415357,-0.068592,22.127422,27.630043
-0.576000,-0.150400,-0.424865,-0.072458,23.002752,33.335968
-0.576000,-0.150400,-0.424865,-0.072458,23.002752,33.335968
-0.576000,-0.150400,-0.424865,-0.072458,23.002752,33.335968
-0.576000,-0.150400,-0.424865,-0.072458,23.002752,33.335968
-0.576000,-0.150400,-0.444581,-0.080828,24.735899,33.335968
-0.576000,-0.150400,-0.444581,-0.080828,24.735899,33.335968
-0.576000,-0.150400,-0.444581,-0.080828,24.735899,33.335968
-0.576000,-0.150400,-0.444581,-0.080828,24.735899,33.335968
-0.576000,-0.150400,-0.453407,-0.084894,25.544071,33.335968
-0.576000,-0.150400,-0.453407,-0.084894,25.544071,33.335968
-0.576000,-0.150400,-0.453407,-0.084894,25.544071,33.335968
-0.576000,-0.150400,-0.453407,-0.084894,25.544071,33.335968
-0.576000,-0.150400,-0.463238,-0.089593,25.544071,33.335968
-0.576000,-0.150400,-0.463238,-0.089593,26.360504,33.335968
-0.576000,-0.150400,-0.473071,-0.094466,26.360504,33.335968
-0.576000,-0.150400,-0.473071,-0.094466,26.360504,33.335968
-0.576000,-0.150400,-0.473071,-0.094466,27.258739,33.335968
-0.576000,-0.150400,-0.473071,-0.094466,27.258739,33.335968
-0.576000,-0.150400,-0.473071,-0.094466,27.258739,33.335968
-0.576000,-0.150400,-0.473071,-0.094466,27.258739,33.335968
-0.576000,-0.150400,-0.482490,-0.099319,28.360512,33.335968
-0.576000,-0.150400,-0.482490,-0.099319,28.360512,33.335968
-0.576000,-0.150400,-0.482490,-0.099319,28.360512,33.335968
-0.576000,-0.150400,-0.482490,-0.099319,28.360512,33.335968
-0.627750,-0.192600,-0.491747,-0.104315,29.350014,39.195744
-0.627750,-0.192600,-0.491747,-0.104315,29.350014,39.195744
-0.627750,-0.192600,-0.491747,-0.104315,29.350014,39.195744
-0.627750,-0.192600,-0.491747,-0.104315,29.350014,39.195744
-0.627750,-0.192600,-0.491747,-0.104315,29.350014,39.195744
-0.627750,-0.192600,-0.500911,-0.109468,30.294025,39.195744
-0.627750,-0.192600,-0.500911,-0.109468,30.294025,39.195744
-0.627750,-0.192600,-0.500911,-0.109468,30.294025,39.195744
-0.627750,-0.192600,-0.500911,-0.109468,30.294025,39.195744
-0.627750,-0.192600,-0.500911,-0.109468,30.294025,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,30.294025,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.509570,-0.114527,31.191872,39.195744
-0.627750,-0.192600,-0.526500,-0.124777,31.191872,39.195744
-0.627750,-0.192600,-0.526500,-0.124777,32.957836,39.195744
-0.627750,-0.192600,-0.526500,-0.124777,32.957836,39.195744
-0.627750,-0.192600,-0.526500,-0.124777,32.957836,39.195744
-0.627750,-0.192600,-0.526500,-0.124777,32.957836,39.195744
-0.627750,-0.192600,-0.534916,-0.130233,32.957836,39.195744
-0.627750,-0.192600,-0.534916,-0.130233,33.810802,39.195744
-0.627750,-0.192600,-0.534916,-0.130233,33.810802,39.195744
-0.627750,-0.192600,-0.534916,-0.130233,33.810802,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.627750,-0.192600,-0.543053,-0.135683,34.551495,39.195744
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.580950,-0.161779,37.006016,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.675000,-0.240000,-0.598156,-0.174748,37.783298,45.090706
-0.756000,-0.350400,-0.665691,-0.227102,37.783298,56.504620
-0.756000,-0.350400,-0.665691,-0.227102,37.783298,56.504620
-0.756000,-0.350400,-0.665691,-0.227102,42.965168,56.504620
-0.756000,-0.350400,-0.665691,-0.227102,42.965168,56.504620
-0.756000,-0.350400,-0.665691,-0.227102,42.965168,56.504620
-0.756000,-0.350400,-0.665691,-0.227102,42.965168,56.504620
-0.756000,-0.350400,-0.665691,-0.227102,42.965168,56.504620
-0.756000,-0.350400,-0.665691,-0.227102,42.965168,56.504620
-0.756000,-0.350400,-0.665691,-0.227102,42.965168,56.504620
-0.756000,-0.350400,-0.665691,-0.227102,42.965168,56.504620
-0.756000,-0.350400,-0.665691,-0.227102,42.965168,56.504620
-0.756000,-0.350400,-0.680652,-0.241037,45.103527,56.504620
-0.756000,-0.350400,-0.680652,-0.241037,45.103527,56.504620
-0.756000,-0.350400,-0.688118,-0.248529,46.248188,56.504620
-0.756000,-0.350400,-0.688118,-0.248529,46.248188,56.504620
-0.756000,-0.350400,-0.695381,-0.256117,46.248188,56.504620
-0.756000,-0.350400,-0.695381,-0.256117,46.248188,56.504620
-0.756000,-0.350400,-0.695381,-0.256117,47.415924,56.504620
-0.756000,-0.350400,-0.695381,-0.256117,47.415924,56.504620
-0.789750,-0.413400,-0.703646,-0.265109,48.922394,61.821262
-0.789750,-0.413400,-0.703646,-0.265109,48.922394,61.821262
-0.789750,-0.413400,-0.703646,-0.265109,48.922394,61.821262
-0.789750,-0.413400,-0.710493,-0.272965,50.246769,61.821262
-0.789750,-0.413400,-0.710493,-0.272965,50.246769,61.821262
-0.789750,-0.413400,-0.710493,-0.272965,50.246769,61.821262
-0.789750,-0.413400,-0.710493,-0.272965,50.246769,61.821262
-0.789750,-0.413400,-0.717129,-0.280942,50.246769,61.821262
-0.789750,-0.413400,-0.717129,-0.280942,51.597965,61.821262
-0.789750,-0.413400,-0.717129,-0.280942,51.597965,61.821262
-0.789750,-0.413400,-0.723566,-0.289063,52.930359,61.821262
-0.789750,-0.413400,-0.723566,-0.289063,52.930359,61.821262
