spx,spy,px,py,ang,spang
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.199736,-0.007838,-0.105553,0.012120,1.878031,3.989276
-0.331831,-0.024216,-0.266040,0.004792,1.878031,8.547962
-0.331831,-0.024216,-0.266040,0.004792,5.000658,8.547962
-0.331831,-0.024216,-0.266040,0.004792,5.000658,8.547962
-0.331831,-0.024216,-0.266040,0.004792,5.000658,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.000658,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.000658,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.000658,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.331831,-0.024216,-0.260325,0.000434,5.188590,8.547962
-0.376747,-0.032126,-0.300476,-0.005760,7.353382,9.987685
-0.376747,-0.032126,-0.300476,-0.005760,7.353382,9.987685
-0.376747,-0.032126,-0.300476,-0.005760,7.353382,9.987685
-0.376747,-0.032126,-0.300476,-0.005760,7.353382,9.987685
-0.376747,-0.032126,-0.309594,-0.006937,7.353382,9.987685
-0.376747,-0.032126,-0.309594,-0.006937,7.691033,9.987685
-0.376747,-0.032126,-0.309594,-0.006937,7.691033,9.987685
-0.376747,-0.032126,-0.309594,-0.006937,7.691033,9.987685
-0.376747,-0.032126,-0.309594,-0.006937,7.691033,9.987685
-0.376747,-0.032126,-0.309594,-0.006937,7.691033,9.987685
-0.376747,-0.032126,-0.309594,-0.006937,7.691033,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.376747,-0.032126,-0.304299,-0.003253,7.719714,9.987685
-0.467905,-0.051622,-0.379504,-0.011991,8.698579,12.746287
-0.478399,-0.050713,-0.379504,-0.011991,8.698579,22.192682
-0.478399,-0.050713,-0.379504,-0.011991,8.698579,22.192682
-0.478399,-0.050713,-0.379504,-0.011991,8.698579,22.192682
-0.478399,-0.050713,-0.379504,-0.011991,8.698579,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.478399,-0.050713,-0.388409,-0.013353,9.080071,22.192682
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.420008,-0.019118,12.356345,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.523942,-0.070913,-0.440924,-0.020484,17.088352,23.919687
-0.566883,-0.091674,-0.491492,-0.036391,21.124060,25.802412
-0.566883,-0.091674,-0.491492,-0.036391,21.124060,25.802412
-0.566883,-0.091674,-0.491492,-0.036391,21.124060,25.802412
-0.566883,-0.091674,-0.491492,-0.036391,21.124060,25.802412
-0.566883,-0.091674,-0.491492,-0.036391,21.124060,25.802412
-0.566883,-0.091674,-0.491492,-0.036391,21.124060,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.566883,-0.091674,-0.500262,-0.039779,21.662703,25.802412
-0.607221,-0.112995,-0.533098,-0.054958,21.662703,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.607221,-0.112995,-0.533098,-0.054958,22.297077,27.858446
-0.644957,-0.134876,-0.583786,-0.080283,22.297077,30.106647
-0.643867,-0.164029,-0.583786,-0.080283,22.297077,55.032749
-0.643867,-0.164029,-0.583786,-0.080283,24.784546,55.032749
-0.643867,-0.164029,-0.583786,-0.080283,24.784546,55.032749
-0.643867,-0.164029,-0.583786,-0.080283,24.784546,55.032749
-0.643867,-0.164029,-0.583786,-0.080283,24.784546,55.032749
-0.643867,-0.164029,-0.583798,-0.081231,25.574743,55.032749
-0.643867,-0.164029,-0.583798,-0.081231,25.574743,55.032749
-0.643867,-0.164029,-0.583798,-0.081231,25.574743,55.032749
-0.643867,-0.164029,-0.583798,-0.081231,25.574743,55.032749
-0.643867,-0.164029,-0.583798,-0.081231,25.574743,55.032749
-0.643867,-0.164029,-0.583798,-0.081231,25.574743,55.032749
-0.643867,-0.164029,-0.592494,-0.085393,25.574743,55.032749
-0.643867,-0.164029,-0.592494,-0.085393,25.574743,55.032749
-0.643867,-0.164029,-0.592494,-0.085393,27.034266,55.032749
-0.643867,-0.164029,-0.592494,-0.085393,27.034266,55.032749
-0.643867,-0.164029,-0.592494,-0.085393,27.034266,55.032749
-0.643867,-0.164029,-0.592494,-0.085393,27.034266,55.032749
-0.643867,-0.164029,-0.596832,-0.090571,28.904737,55.032749
-0.643867,-0.164029,-0.596832,-0.090571,28.904737,55.032749
-0.643867,-0.164029,-0.596832,-0.090571,28.904737,55.032749
-0.643867,-0.164029,-0.596832,-0.090571,28.904737,55.032749
-0.643867,-0.164029,-0.596832,-0.090571,28.904737,55.032749
-0.643867,-0.164029,-0.596832,-0.090571,28.904737,55.032749
-0.643867,-0.164029,-0.602555,-0.092956,31.033691,55.032749
-0.643867,-0.164029,-0.602555,-0.092956,31.033691,55.032749
-0.643867,-0.164029,-0.602555,-0.092956,31.033691,55.032749
-0.643867,-0.164029,-0.602555,-0.092956,31.033691,55.032749
-0.643867,-0.164029,-0.602555,-0.092956,31.033691,55.032749
-0.643867,-0.164029,-0.602555,-0.092956,31.033691,55.032749
-0.671536,-0.205754,-0.611398,-0.098277,34.471157,56.450794
-0.671536,-0.205754,-0.611398,-0.098277,34.471157,56.450794
-0.671536,-0.205754,-0.611398,-0.098277,34.471157,56.450794
-0.671536,-0.205754,-0.611398,-0.098277,34.471157,56.450794
-0.671536,-0.205754,-0.611398,-0.098277,34.471157,56.450794
-0.671536,-0.205754,-0.611398,-0.098277,34.471157,56.450794
-0.671536,-0.205754,-0.613551,-0.101612,34.471157,56.450794
-0.671536,-0.205754,-0.613551,-0.101612,34.471157,56.450794
-0.671536,-0.205754,-0.613551,-0.101612,37.189663,56.450794
-0.671536,-0.205754,-0.613551,-0.101612,37.189663,56.450794
-0.671536,-0.205754,-0.613551,-0.101612,37.189663,56.450794
-0.671536,-0.205754,-0.613551,-0.101612,37.189663,56.450794
-0.671536,-0.205754,-0.609127,-0.100874,39.244732,56.450794
-0.671536,-0.205754,-0.609127,-0.100874,39.244732,56.450794
-0.671536,-0.205754,-0.609127,-0.100874,39.244732,56.450794
-0.671536,-0.205754,-0.609127,-0.100874,39.244732,56.450794
-0.671536,-0.205754,-0.609127,-0.100874,39.244732,56.450794
-0.671536,-0.205754,-0.609127,-0.100874,39.244732,56.450794
-0.643867,-0.164029,-0.590751,-0.092393,41.578777,55.032749
-0.643867,-0.164029,-0.590751,-0.092393,41.578777,55.032749
-0.643867,-0.164029,-0.590751,-0.092393,41.578777,55.032749
-0.643867,-0.164029,-0.590751,-0.092393,41.578777,55.032749
-0.643867,-0.164029,-0.590751,-0.092393,41.578777,55.032749
-0.643867,-0.164029,-0.590751,-0.092393,41.578777,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.597471,-0.098355,43.926628,55.032749
-0.643867,-0.164029,-0.554971,-0.098479,45.968761,55.032749
-0.643867,-0.164029,-0.554971,-0.098479,45.968761,55.032749
-0.643867,-0.164029,-0.554971,-0.098479,45.968761,55.032749
-0.643867,-0.164029,-0.554971,-0.098479,45.968761,55.032749
-0.643867,-0.164029,-0.516776,-0.100593,46.085243,55.032749
-0.643867,-0.164029,-0.516776,-0.100593,46.085243,55.032749
-0.643867,-0.164029,-0.516776,-0.100593,46.085243,55.032749
-0.643867,-0.164029,-0.516776,-0.100593,46.085243,55.032749
-0.643867,-0.164029,-0.516776,-0.100593,46.085243,55.032749
-0.643867,-0.164029,-0.516776,-0.100593,46.085243,55.032749
-0.643867,-0.164029,-0.499347,-0.105364,46.337971,55.032749
-0.643867,-0.164029,-0.499347,-0.105364,46.337971,55.032749
-0.643867,-0.164029,-0.499347,-0.105364,46.337971,55.032749
-0.643867,-0.164029,-0.499347,-0.105364,46.337971,55.032749
-0.643867,-0.164029,-0.499347,-0.105364,46.337971,55.032749
-0.643867,-0.164029,-0.499347,-0.105364,46.337971,55.032749
-0.643867,-0.164029,-0.504708,-0.110982,46.854767,55.032749
-0.643867,-0.164029,-0.504708,-0.110982,46.854767,55.032749
-0.643867,-0.164029,-0.504708,-0.110982,46.854767,55.032749
-0.643867,-0.164029,-0.504708,-0.110982,46.854767,55.032749
-0.643867,-0.164029,-0.504708,-0.110982,46.854767,55.032749
-0.643867,-0.164029,-0.504708,-0.110982,46.854767,55.032749
-0.643867,-0.164029,-0.494154,-0.113949,46.835938,55.032749
-0.643867,-0.164029,-0.494154,-0.113949,46.835938,55.032749
-0.643867,-0.164029,-0.494154,-0.113949,46.835938,55.032749
