spx,spy,px,py,ang,spang
-0.753175,0.052260,-0.422082,0.075061,-3.431951,-4.389502
-0.753175,0.052260,-0.422082,0.075061,-3.431951,-4.389502
-0.753175,0.052260,-0.422082,0.075061,-3.431951,-4.389502
-0.753175,0.052260,-0.425913,0.077779,-3.431951,-4.389502
-0.753175,0.052260,-0.425913,0.077779,-3.431951,-4.389502
-0.753175,0.052260,-0.425913,0.077779,-3.329942,-4.389502
-0.753175,0.052260,-0.434051,0.082479,-3.530575,-4.389502
-0.753175,0.052260,-0.434051,0.082479,-3.530575,-4.389502
-0.753175,0.052260,-0.434051,0.082479,-3.530575,-4.389502
-0.753175,0.052260,-0.434051,0.082479,-3.530575,-4.389502
-0.753175,0.052260,-0.434051,0.082479,-3.530575,-4.389502
-0.753175,0.052260,-0.434051,0.082479,-3.530575,-4.389502
-0.753175,0.052260,-0.455588,0.086981,-3.683444,-4.389502
-0.753175,0.052260,-0.455588,0.086981,-3.683444,-4.389502
-0.753175,0.052260,-0.455588,0.086981,-3.683444,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.753175,0.052260,-0.464235,0.092169,-3.982924,-4.389502
-0.920446,0.066308,-0.523306,0.099271,-3.782872,-4.800608
-0.920446,0.066308,-0.523306,0.099271,-3.782872,-4.800608
-0.920446,0.066308,-0.523306,0.099271,-3.782872,-4.800608
-0.920446,0.066308,-0.523306,0.099271,-3.782872,-4.800608
-0.920446,0.066308,-0.523306,0.099271,-3.782872,-4.800608
-0.920446,0.066308,-0.523306,0.099271,-3.782872,-4.800608
-0.920446,0.066308,-0.523306,0.099271,-3.782872,-4.800608
-0.920446,0.066308,-0.548348,0.101468,-4.656032,-4.800608
-0.920446,0.066308,-0.548348,0.101468,-4.656032,-4.800608
-0.920446,0.066308,-0.548348,0.101468,-4.656032,-4.800608
-0.920446,0.066308,-0.553010,0.101901,-4.586668,-4.800608
-0.920446,0.066308,-0.553010,0.101901,-4.586668,-4.800608
-0.920446,0.066308,-0.561539,0.102586,-4.586668,-4.800608
-0.920446,0.066308,-0.561539,0.102586,-4.609157,-4.800608
-0.920446,0.066308,-0.561539,0.102586,-4.609157,-4.800608
-0.920446,0.066308,-0.570189,0.108387,-4.609157,-4.800608
-0.920446,0.066308,-0.570189,0.108387,-4.906755,-4.800608
-0.920446,0.066308,-0.570189,0.108387,-4.906755,-4.800608
-0.920446,0.066308,-0.579896,0.109220,-4.906755,-4.800608
-0.920446,0.066308,-0.579896,0.109220,-4.692064,-4.800608
-0.920446,0.066308,-0.579896,0.109220,-4.692064,-4.800608
-0.920446,0.066308,-0.579896,0.109220,-4.692064,-4.800608
-0.920446,0.066308,-0.588878,0.109957,-4.760604,-4.800608
-0.920446,0.066308,-0.588878,0.109957,-4.760604,-4.800608
-0.920446,0.066308,-0.588878,0.109957,-4.760604,-4.800608
-0.920446,0.066308,-0.596457,0.116428,-4.768757,-4.800608
-0.920446,0.066308,-0.596457,0.116428,-4.768757,-4.800608
-0.920446,0.066308,-0.596457,0.116428,-4.768757,-4.800608
-0.920446,0.066308,-0.604004,0.118816,-4.694889,-4.800608
-0.920446,0.066308,-0.604004,0.118816,-4.694889,-4.800608
-0.920446,0.066308,-0.604004,0.118816,-4.694889,-4.800608
-0.920446,0.066308,-0.604004,0.118816,-4.694889,-4.800608
-0.920446,0.066308,-0.604004,0.118816,-4.694889,-4.800608
-0.920446,0.066308,-0.604004,0.118816,-4.694889,-4.800608
-0.920446,0.066308,-0.628563,0.121322,-4.694889,-4.800608
-0.920446,0.066308,-0.628563,0.121322,-4.682147,-4.800608
-0.920446,0.066308,-0.635989,0.122423,-4.682147,-4.800608
-0.920446,0.066308,-0.635989,0.122423,-4.556249,-4.800608
-0.920446,0.066308,-0.635989,0.122423,-4.556249,-4.800608
-0.920446,0.066308,-0.635989,0.122423,-4.556249,-4.800608
-0.920446,0.066308,-0.635989,0.122423,-4.556249,-4.800608
-0.920446,0.066308,-0.635989,0.122423,-4.556249,-4.800608
-0.920446,0.066308,-0.635989,0.122423,-4.556249,-4.800608
-0.920446,0.066308,-0.665022,0.126583,-4.697742,-5.253097
-0.920446,0.066308,-0.665022,0.126583,-4.697742,-5.253097
-0.920446,0.066308,-0.665022,0.126583,-4.697742,-5.253097
-0.920446,0.066308,-0.674162,0.127334,-4.697742,-5.253097
-0.920446,0.066308,-0.674162,0.127334,-4.838488,-5.253097
-1.079594,0.080940,-0.685805,0.132638,-4.564569,-5.253097
-1.079594,0.080940,-0.685805,0.132638,-4.564569,-5.253097
-1.079594,0.080940,-0.685805,0.132638,-4.564569,-5.253097
-1.079594,0.080940,-0.685805,0.132638,-4.564569,-5.253097
